anc-088.txt,333,148
anc-089.txt,153,86
anc-090.txt,138,75
anc-091.txt,174,111
bro-001.txt,117,74
bro-002.txt,122,79
bro-003.txt,136,90
bro-004.txt,67,50
lau-013.txt,384,185
lau-014.txt,676,218
loh-157.txt,367,180
loh-158.txt,193,111
loh-159.txt,279,149
loh-160.txt,760,306
loh-161.txt,295,141
loh-162.txt,331,154
loh-162b.txt,194,114
loh-163.txt,209,120
loh-164.txt,1024,339
loh-165.txt,904,308
