tn-4.txt,913,437
belli-3.txt,253,145
rocha-1.txt,447,252
belli-1.txt,850,397
tn-3.txt,1957,560
tn-10.txt,769,390
tn-2.txt,1112,477
tn-11.txt,155,109
rocha-2.txt,482,284
tn-9.txt,1050,439
tn-7.txt,976,520
tn-5.txt,2749,1089
tn-8.txt,3081,1144
belli-2.txt,303,183
tn-6.txt,425,211
tn-1.txt,300,177
