davis-01.txt,73,46
davis-02.txt,109,72
bridgwaters-01.txt,43,34
goble-01.txt,88,67
goble-04.txt,146,82
morris-01.txt,106,66
morris-02.txt,196,108
davis-03.txt,102,60
goble-05.txt,106,68
goble-02.txt,82,59
goble-03.txt,170,96
