and,39
was,35
they,34
the,33
it,32
that,28
he,28
to,24
a,24
there,21
i,20
well,19
in,13
you,12
of,12
with,11
said,11
old,10
now,10
money,10
we,9
this,9
he'd,9
got,9
all,9
him,8
here,8
had,8
went,7
slave,7
on,7
back,7
up,6
told,6
at,6
when,5
what,5
people,5
over,5
out,5
me,5
know,5
just,5
his,5
heard,5
get,5
come,5
y'all,4
thought,4
these,4
then,4
that's,4
so,4
one,4
nobody,4
little,4
guy,4
going,4
can,4
be,4
about,4
'em,4
word,3
where,3
want,3
us,3
time,3
thing,3
spirit,3
some,3
right,3
powder,3
other,3
once,3
no,3
never,3
man,3
hunting,3
hole,3
have,3
from,3
down,3
don't,3
digging,3
dig,3
deep,3
can't,3
but,3
around,3
would,2
work,2
while,2
weird,2
wasn't,2
trip,2
them,2
their,2
tell,2
talk,2
take,2
supposed,2
something,2
slave'd,2
side,2
saying,2
say,2
professional,2
owner'd,2
or,2
only,2
mean,2
long,2
located,2
keep,2
it's,2
i'd,2
hunt,2
houma,2
guys,2
guard,2
go,2
forked,2
for,2
find,2
fellers,2
everybody,2
enough,2
else,2
dug,2
do,2
didn't,2
did,2
dark,2
buried,2
boys,2
box,2
belief,2
before,2
as,2
anything,2
an,2
ain't,2
[pause],2
your,1
you'll,1
yeah,1
wound,1
wouldn't,1
working,1
words,1
woods,1
within,1
wife,1
whole,1
white,1
whisper,1
wh,1
week,1
we've,1
we'll,1
way,1
watch,1
wanting,1
wanted,1
used,1
two,1
trips,1
trailed,1
today,1
through,1
things,1
they're,1
they'd,1
there's,1
than,1
sure,1
stumbling,1
strictly,1
still,1
sticking,1
stay,1
started,1
start,1
stand,1
spot,1
spell,1
slaves,1
sitting,1
since,1
shoot,1
seven-foot,1
seven,1
see,1
saw,1
sat,1
running,1
roots,1
rod,1
put,1
pure,1
promise,1
powder'd,1
point,1
plantation,1
place,1
piece,1
pie,1
pick,1
pay,1
part,1
owner,1
okay,1
off,1
nothing,1
noise,1
night,1
news,1
motioning,1
most-trusted,1
morning,1
more,1
money's,1
mile,1
metal,1
men,1
make,1
made,1
mad,1
lying,1
loud,1
lot,1
looked,1
look,1
like,1
light,1
lied,1
less,1
least,1
lantern,1
knew,1
kind,1
kill,1
is,1
involved,1
invited,1
if,1
i've,1
i'm,1
i'll,1
how,1
house,1
hired,1
grown,1
ground,1
gotta,1
gonna,1
gone,1
goes,1
getting,1
front,1
four,1
foot,1
flour,1
five,1
finding,1
finder,1
finally,1
field,1
fee,1
fast,1
factory,1
explained,1
expenses,1
expedition,1
everything,1
even,1
during,1
drove,1
done,1
doing,1
decided,1
dealings,1
deal,1
days,1
day,1
cross,1
cover,1
country,1
couldn't,1
could've,1
could,1
coughing,1
continue,1
close,1
claimed,1
circle,1
car,1
bury,1
brought,1
boy,1
boss,1
blame,1
bit,1
big,1
bet,1
below,1
behind,1
are,1
any,1
another,1
always,1
along,1
ago,1
again,1
actually,1
[inaudible],1
(pause),1
,1
