he,34
the,29
to,27
was,25
a,19
in,17
i,17
and,15
it,14
up,13
of,13
they,12
there,11
said,11
him,8
that,7
mr,7
me,7
but,7
you,6
went,6
well,6
so,6
go,6
by,6
back,6
we,5
told,5
smith,5
money,5
about,5
where,4
were,4
two,4
see,4
one,4
on,4
name,4
man,4
just,4
it's,4
have,4
got,4
get,4
dig,4
brock,4
an,4
would,3
west,3
war,3
villa,3
took,3
this,3
some,3
pretty,3
people,3
pancho,3
over,3
out,3
or,3
my,3
mexican,3
if,3
his,3
had,3
dug,3
crop,3
come,3
with,2
when,2
used,2
times,2
think,2
them,2
terrible,2
talk,2
story,2
store,2
somewhere,2
several,2
river,2
right,2
place,2
outlaw,2
old,2
never,2
more,2
might,2
marthaville,2
map,2
louisiana,2
lot,2
little,2
let's,2
leesville,2
later,2
know,2
killed,2
john,2
is,2
here,2
grandfather,2
gonna,2
gold,2
general,2
gang,2
for,2
find,2
finally,2
far,2
enough,2
didn't,2
did,2
dad,2
close,2
can,2
came,2
boys,2
been,2
as,2
all,2
after,2
across,2
young,1
years,1
year,1
wouldn't,1
world,1
wiggly,1
why,1
who,1
what,1
wells,1
we'll,1
way,1
wanted,1
want,1
veteran,1
very,1
valuables,1
valley,1
united,1
understand,1
uncles,1
twenty,1
trying,1
try,1
too,1
time,1
throw,1
thousand,1
those,1
these,1
there's,1
their,1
that's,1
texas,1
tell,1
take,1
suppose,1
summertime,1
stuff,1
straightened,1
straight,1
stopped,1
stock,1
stay,1
states,1
state,1
starve,1
spring,1
something,1
slow,1
silver,1
show,1
shoot,1
sent,1
scared,1
says,1
run,1
rode,1
road,1
rio,1
ridge,1
representative,1
remembered,1
remember,1
react,1
raided,1
raid,1
probably,1
piggly,1
pershing,1
parish,1
packing,1
own,1
ought,1
originally,1
officer,1
now,1
not,1
no,1
next,1
new,1
natchitoches,1
murrell's,1
murrell,1
moved,1
money),1
mile,1
mexico,1
means,1
making,1
look,1
long,1
locate,1
lived,1
let,1
leave,1
law,1
laid,1
kinds,1
killing,1
interesting,1
i'm,1
i'll,1
hoping,1
help,1
heartless,1
he's,1
he'd,1
grown,1
grocery,1
grande,1
government,1
good,1
give,1
fought,1
federal,1
farms,1
farmer,1
farm,1
famous,1
europe,1
dynamite,1
draw,1
down,1
done,1
don't,1
dollars,1
do,1
decided,1
decide,1
death,1
days,1
day,1
damage,1
curves,1
could,1
columbus,1
civil,1
citizen,1
cave,1
catch,1
built,1
brothers,1
brother,1
brock's,1
better,1
best,1
believe,1
being,1
be,1
bandit,1
bad,1
babies,1
asked,1
any,1
american,1
alright,1
along,1
alien,1
afraid,1
according,1
1912,1
(buried,1
'em,1
