i,38
and,38
it,31
the,24
was,21
that,19
to,16
he,16
there,14
in,14
a,14
out,13
them,12
but,12
they,11
said,11
like,11
got,11
something,10
me,10
what,9
went,9
up,9
this,9
seen,9
had,9
where,8
we,8
so,8
on,8
of,8
back,8
one,7
go,7
with,6
when,6
just,6
you,5
told,5
things,5
these,5
started,5
it's,5
house,5
him,5
down,5
about,5
treasure,4
time,4
some,4
see,4
over,4
or,4
more,4
little,4
know,4
heard,4
gun,4
did,4
couldn't,4
came,4
big,4
believe,4
been,4
well,3
wasn't,3
two,3
tree,3
thing,3
then,3
real,3
off,3
now,3
noise,3
night,3
my,3
making,3
looked,3
here,3
finally,3
fellows,3
don't,3
by,3
at,3
asked,3
another,3
after,3
years,2
whining,2
whatever,2
way,2
trying,2
trees,2
three,2
that's,2
testament,2
taking,2
still,2
somebody,2
singing,2
show,2
search,2
run,2
people,2
old,2
must've,2
man,2
louder,2
kind,2
keep,2
i've,2
i'm,2
home,2
haints,2
getting,2
from,2
found,2
first,2
find,2
fellow,2
explain,2
dug,2
done,2
dividing,2
didn't,2
come,2
cedar,2
buried,2
blackbird,2
birds,2
between,2
as,2
around,2
anyway,2
all,2
yellow,1
would,1
why,1
wherever,1
wanting,1
waiting,1
vapor,1
usually,1
unexplainable,1
twenty-five,1
torn,1
through,1
thought,1
those,1
thirty,1
ten,1
tell,1
taken,1
supposed,1
stopped,1
starts,1
spirits,1
spirit,1
sounded,1
song,1
showed,1
shovel,1
shotgun,1
settled,1
searched,1
scare,1
say,1
sat,1
running,1
right,1
rid,1
remember,1
really,1
realized,1
reading,1
raised,1
porch,1
place,1
piece,1
passed,1
particular,1
packed,1
outside,1
other,1
orange,1
oh,1
occasions,1
nothing,1
no,1
nine,1
new,1
nerve,1
near,1
myself,1
moving,1
money,1
moaning,1
minutes,1
men,1
many,1
make,1
lot,1
look,1
log,1
located,1
locate,1
living,1
lit,1
left,1
leaning,1
later,1
last,1
kept,1
junk,1
if,1
hunt,1
honestly,1
hole,1
his,1
helped,1
hear,1
have,1
has,1
happened,1
happen,1
haint,1
hadn't,1
growed,1
ground,1
great,1
going,1
gimmick,1
ghosts,1
get,1
front,1
forwards,1
floating,1
fifty,1
few,1
feet,1
eyes,1
enough,1
else,1
different,1
deal,1
dark,1
dad,1
cuttin',1
crow,1
croaking,1
country,1
could,1
coming,1
clouds,1
cloud,1
closer,1
chickens,1
chicken,1
cents,1
carried,1
call,1
blue,1
black,1
bible,1
better,1
beak,1
backwards,1
aways,1
anything,1
along,1
almost,1
air,1
ain't,1
ahead,1
actually,1
[inaudible],1
,1
